speed,slippery,distance,risk
0.0,0.6000000000000001,1.0,0.5714285714285714
0.0,0.7000000000000001,1.0,0.5714285714285714
0.0,0.8,1.0,0.5714285714285714
0.0,0.9,1.0,0.5714285714285714
0.0,1.0,1.0,0.5714285714285714
0.1,0.0,0.0,0.313682869261592
0.1,0.1,0.0,0.313682869261592
0.1,0.2,0.0,0.313682869261592
0.1,0.30000000000000004,0.0,0.313682869261592
0.1,0.4,0.0,0.313682869261592
0.1,0.5,0.0,0.313682869261592
0.1,0.6000000000000001,0.0,0.313682869261592
0.1,0.7000000000000001,0.0,0.313682869261592
0.1,0.8,0.0,0.313682869261592
0.1,0.9,0.0,0.313682869261592
0.1,1.0,0.0,0.313682869261592
0.1,0.0,0.1,0.3137446570228274
0.1,0.1,0.1,0.3137446570228274
0.1,0.2,0.1,0.3137446570228274
0.1,0.30000000000000004,0.1,0.3137446570228274
0.1,0.4,0.1,0.3137446570228274
0.1,0.5,0.1,0.3137446570228274
0.1,0.6000000000000001,0.1,0.3137446570228274
0.1,0.7000000000000001,0.1,0.3137446570228274
0.1,0.8,0.1,0.3137446570228274
0.1,0.9,0.1,0.3137446570228274
0.1,1.0,0.1,0.3137446570228274
0.1,0.0,0.2,0.31888072131651846
0.1,0.1,0.2,0.31888072131651846
0.1,0.2,0.2,0.31888072131651846
0.1,0.30000000000000004,0.2,0.31888072131651846
0.1,0.4,0.2,0.31888072131651846
0.1,0.5,0.2,0.31888072131651846
0.1,0.6000000000000001,0.2,0.31888072131651846
0.1,0.7000000000000001,0.2,0.31888072131651846
0.1,0.8,0.2,0.31888072131651846
0.1,0.9,0.2,0.31888072131651846
0.1,1.0,0.2,0.31888072131651846
0.1,0.0,0.30000000000000004,0.33464863002482265
0.1,0.1,0.30000000000000004,0.33464863002482265
0.1,0.2,0.30000000000000004,0.33464863002482265
0.1,0.30000000000000004,0.30000000000000004,0.33464863002482265
0.1,0.4,0.30000000000000004,0.33464863002482265
0.1,0.5,0.30000000000000004,0.33464863002482265
0.1,0.6000000000000001,0.30000000000000004,0.33464863002482265
0.1,0.7000000000000001,0.30000000000000004,0.33464863002482265
0.1,0.8,0.30000000000000004,0.33464863002482265
0.1,0.9,0.30000000000000004,0.33464863002482265
0.1,1.0,0.30000000000000004,0.33464863002482265
0.1,0.0,0.4,0.36808513628402184
0.1,0.1,0.4,0.36808513628402184
0.1,0.2,0.4,0.36808513628402184
0.1,0.30000000000000004,0.4,0.36808513628402184
0.1,0.4,0.4,0.36808513628402184
0.1,0.5,0.4,0.36808513628402184
0.1,0.6000000000000001,0.4,0.36808513628402184
0.1,0.7000000000000001,0.4,0.36808513628402184
0.1,0.8,0.4,0.36808513628402184
0.1,0.9,0.4,0.36808513628402184
0.1,1.0,0.4,0.36808513628402184
0.1,0.0,0.5,0.4286456741057781
0.1,0.1,0.5,0.4286456741057781
0.1,0.2,0.5,0.4286456741057781
0.1,0.30000000000000004,0.5,0.4286456741057781
0.1,0.4,0.5,0.4286456741057781
0.1,0.5,0.5,0.4286456741057781
0.1,0.6000000000000001,0.5,0.4286456741057781
0.1,0.7000000000000001,0.5,0.4286456741057781
0.1,0.8,0.5,0.4286456741057781
0.1,0.9,0.5,0.4286456741057781
0.1,1.0,0.5,0.4286456741057781
0.1,0.0,0.6000000000000001,0.5293053340538184
0.1,0.1,0.6000000000000001,0.5293053340538184
0.1,0.2,0.6000000000000001,0.5293053340538184
0.1,0.30000000000000004,0.6000000000000001,0.5293053340538184
0.1,0.4,0.6000000000000001,0.5293053340538184
0.1,0.5,0.6000000000000001,0.5293053340538184
0.1,0.6000000000000001,0.6000000000000001,0.5293053340538184
0.1,0.7000000000000001,0.6000000000000001,0.5293053340538184
0.1,0.8,0.6000000000000001,0.5293053340538184
0.1,0.9,0.6000000000000001,0.5293053340538184
0.1,1.0,0.6000000000000001,0.5293053340538184
0.1,0.0,0.7000000000000001,0.5589681022359175
0.1,0.1,0.7000000000000001,0.5589681022359175
0.1,0.2,0.7000000000000001,0.5589681022359175
0.1,0.30000000000000004,0.7000000000000001,0.5589681022359175
0.1,0.4,0.7000000000000001,0.5589681022359175
0.1,0.5,0.7000000000000001,0.5589681022359175
0.1,0.6000000000000001,0.7000000000000001,0.5589681022359175
0.1,0.7000000000000001,0.7000000000000001,0.5589681022359175
0.1,0.8,0.7000000000000001,0.5589681022359175
0.1,0.9,0.7000000000000001,0.5589681022359175
0.1,1.0,0.7000000000000001,0.5589681022359175
0.1,0.0,0.8,0.5730055171008909
0.1,0.1,0.8,0.5730055171008909
0.1,0.2,0.8,0.5730055171008909
0.1,0.30000000000000004,0.8,0.5730055171008909
0.1,0.4,0.8,0.5730055171008909
0.1,0.5,0.8,0.5730055171008909
0.1,0.6000000000000001,0.8,0.5730055171008909
0.1,0.7000000000000001,0.8,0.5730055171008909
0.1,0.8,0.8,0.5730055171008909
0.1,0.9,0.8,0.5730055171008909
0.1,1.0,0.8,0.5730055171008909
0.1,0.0,0.9,0.5730055171008909
0.1,0.1,0.9,0.5730055171008909
0.1,0.2,0.9,0.5730055171008909
0.1,0.30000000000000004,0.9,0.5730055171008909
0.1,0.4,0.9,0.5730055171008909
0.1,0.5,0.9,0.5730055171008909
0.1,0.6000000000000001,0.9,0.5730055171008909
0.1,0.7000000000000001,0.9,0.5730055171008909
0.1,0.8,0.9,0.5730055171008909
0.1,0.9,0.9,0.5730055171008909
0.1,1.0,0.9,0.5730055171008909
0.1,0.0,1.0,0.5714285714285714
0.1,0.1,1.0,0.5714285714285714
0.1,0.2,1.0,0.5714285714285714
0.1,0.30000000000000004,1.0,0.5714285714285714
0.1,0.4,1.0,0.5714285714285714
0.1,0.5,1.0,0.5714285714285714
0.1,0.6000000000000001,1.0,0.5714285714285714
0.1,0.7000000000000001,1.0,0.5714285714285714
0.1,0.8,1.0,0.5714285714285714
0.1,0.9,1.0,0.5714285714285714
0.1,1.0,1.0,0.5714285714285714
0.2,0.0,0.0,0.3139794071473043
0.2,0.1,0.0,0.3139794071473043
0.2,0.2,0.0,0.3139794071473043
0.2,0.30000000000000004,0.0,0.3139794071473043
0.2,0.4,0.0,0.3139794071473043
0.2,0.5,0.0,0.3139794071473043
0.2,0.6000000000000001,0.0,0.3139794071473043
0.2,0.7000000000000001,0.0,0.3139794071473043
0.2,0.8,0.0,0.3139794071473043
0.2,0.9,0.0,0.3139794071473043
0.2,1.0,0.0,0.3139794071473043
0.2,0.0,0.1,0.31404316102406116
0.2,0.1,0.1,0.31404316102406116
0.2,0.2,0.1,0.31404316102406116
0.2,0.30000000000000004,0.1,0.31404316102406116
0.2,0.4,0.1,0.31404316102406116
0.2,0.5,0.1,0.31404316102406116
0.2,0.6000000000000001,0.1,0.31404316102406116
0.2,0.7000000000000001,0.1,0.31404316102406116
0.2,0.8,0.1,0.31404316102406116
0.2,0.9,0.1,0.31404316102406116
0.2,1.0,0.1,0.31404316102406116
0.2,0.0,0.2,0.31571420047177057
0.2,0.1,0.2,0.31571420047177057
0.2,0.2,0.2,0.31571420047177057
0.2,0.30000000000000004,0.2,0.31571420047177057
0.2,0.4,0.2,0.31571420047177057
0.2,0.5,0.2,0.31571420047177057
0.2,0.6000000000000001,0.2,0.31571420047177057
0.2,0.7000000000000001,0.2,0.31571420047177057
0.2,0.8,0.2,0.31571420047177057
0.2,0.9,0.2,0.31571420047177057
0.2,1.0,0.2,0.31571420047177057
0.2,0.0,0.30000000000000004,0.3320806513742607
0.2,0.1,0.30000000000000004,0.3320806513742607
0.2,0.2,0.30000000000000004,0.3320806513742607
0.2,0.30000000000000004,0.30000000000000004,0.3320806513742607
0.2,0.4,0.30000000000000004,0.3320806513742607
0.2,0.5,0.30000000000000004,0.3320806513742607
0.2,0.6000000000000001,0.30000000000000004,0.3320806513742607
0.2,0.7000000000000001,0.30000000000000004,0.3320806513742607
0.2,0.8,0.30000000000000004,0.3320806513742607
0.2,0.9,0.30000000000000004,0.3320806513742607
0.2,1.0,0.30000000000000004,0.3320806513742607
0.2,0.0,0.4,0.366803934865473
0.2,0.1,0.4,0.366803934865473
0.2,0.2,0.4,0.366803934865473
0.2,0.30000000000000004,0.4,0.366803934865473
0.2,0.4,0.4,0.366803934865473
0.2,0.5,0.4,0.366803934865473
0.2,0.6000000000000001,0.4,0.366803934865473
0.2,0.7000000000000001,0.4,0.366803934865473
0.2,0.8,0.4,0.366803934865473
0.2,0.9,0.4,0.366803934865473
0.2,1.0,0.4,0.366803934865473
0.2,0.0,0.5,0.4286456741057781
0.2,0.1,0.5,0.4286456741057781
0.2,0.2,0.5,0.4286456741057781
0.2,0.30000000000000004,0.5,0.4286456741057781
0.2,0.4,0.5,0.4286456741057781
0.2,0.5,0.5,0.4286456741057781
0.2,0.6000000000000001,0.5,0.4286456741057781
0.2,0.7000000000000001,0.5,0.4286456741057781
0.2,0.8,0.5,0.4286456741057781
0.2,0.9,0.5,0.4286456741057781
0.2,1.0,0.5,0.4286456741057781
0.2,0.0,0.6000000000000001,0.5186347996083985
0.2,0.1,0.6000000000000001,0.5186347996083985
0.2,0.2,0.6000000000000001,0.5186347996083985
0.2,0.30000000000000004,0.6000000000000001,0.5186347996083985
0.2,0.4,0.6000000000000001,0.5186347996083985
0.2,0.5,0.6000000000000001,0.5186347996083985
0.2,0.6000000000000001,0.6000000000000001,0.5186347996083985
0.2,0.7000000000000001,0.6000000000000001,0.5186347996083985
0.2,0.8,0.6000000000000001,0.5186347996083985
0.2,0.9,0.6000000000000001,0.5186347996083985
0.2,1.0,0.6000000000000001,0.5186347996083985
0.2,0.0,0.7000000000000001,0.5533217993825754
0.2,0.1,0.7000000000000001,0.5533217993825754
0.2,0.2,0.7000000000000001,0.5533217993825754
0.2,0.30000000000000004,0.7000000000000001,0.5533217993825754
0.2,0.4,0.7000000000000001,0.5533217993825754
0.2,0.5,0.7000000000000001,0.5533217993825754
0.2,0.6000000000000001,0.7000000000000001,0.5533217993825754
0.2,0.7000000000000001,0.7000000000000001,0.5533217993825754
0.2,0.8,0.7000000000000001,0.5533217993825754
0.2,0.9,0.7000000000000001,0.5533217993825754
0.2,1.0,0.7000000000000001,0.5533217993825754
0.2,0.0,0.8,0.5678639714711661
0.2,0.1,0.8,0.5678639714711661
0.2,0.2,0.8,0.5678639714711661
0.2,0.30000000000000004,0.8,0.5678639714711661
0.2,0.4,0.8,0.5678639714711661
0.2,0.5,0.8,0.5678639714711661
0.2,0.6000000000000001,0.8,0.5678639714711661
0.2,0.7000000000000001,0.8,0.5678639714711661
0.2,0.8,0.8,0.5678639714711661
0.2,0.9,0.8,0.5678639714711661
0.2,1.0,0.8,0.5678639714711661
0.2,0.0,0.9,0.5634601407548266
0.2,0.1,0.9,0.5634601407548266
0.2,0.2,0.9,0.5634601407548266
0.2,0.30000000000000004,0.9,0.5634601407548266
0.2,0.4,0.9,0.5634601407548266
0.2,0.5,0.9,0.5634601407548266
0.2,0.6000000000000001,0.9,0.5634601407548266
0.2,0.7000000000000001,0.9,0.5634601407548266
0.2,0.8,0.9,0.5634601407548266
0.2,0.9,0.9,0.5634601407548266
0.2,1.0,0.9,0.5634601407548266
0.2,0.0,1.0,0.5619999999999999
0.2,0.1,1.0,0.5619999999999999
0.2,0.2,1.0,0.5619999999999999
0.2,0.30000000000000004,1.0,0.5619999999999999
0.2,0.4,1.0,0.5619999999999999
0.2,0.5,1.0,0.5619999999999999
0.2,0.6000000000000001,1.0,0.5619999999999999
0.2,0.7000000000000001,1.0,0.5619999999999999
0.2,0.8,1.0,0.5619999999999999
0.2,0.9,1.0,0.5619999999999999
0.2,1.0,1.0,0.5619999999999999
0.30000000000000004,0.0,0.0,0.31180121016154067
0.30000000000000004,0.1,0.0,0.31180121016154067
0.30000000000000004,0.2,0.0,0.31180121016154067
0.30000000000000004,0.30000000000000004,0.0,0.31180121016154067
0.30000000000000004,0.4,0.0,0.31180121016154067
0.30000000000000004,0.5,0.0,0.31180121016154067
0.30000000000000004,0.6000000000000001,0.0,0.31180121016154067
0.30000000000000004,0.7000000000000001,0.0,0.31180121016154067
0.30000000000000004,0.8,0.0,0.31180121016154067
0.30000000000000004,0.9,0.0,0.31180121016154067
0.30000000000000004,1.0,0.0,0.31180121016154067
0.30000000000000004,0.0,0.1,0.31187247978899096
0.30000000000000004,0.1,0.1,0.31187247978899096
0.30000000000000004,0.2,0.1,0.31187247978899096
0.30000000000000004,0.30000000000000004,0.1,0.31187247978899096
0.30000000000000004,0.4,0.1,0.31187247978899096
0.30000000000000004,0.5,0.1,0.31187247978899096
0.30000000000000004,0.6000000000000001,0.1,0.31187247978899096
0.30000000000000004,0.7000000000000001,0.1,0.31187247978899096
0.30000000000000004,0.8,0.1,0.31187247978899096
0.30000000000000004,0.9,0.1,0.31187247978899096
0.30000000000000004,1.0,0.1,0.31187247978899096
0.30000000000000004,0.0,0.2,0.313742473866217
0.30000000000000004,0.1,0.2,0.313742473866217
0.30000000000000004,0.2,0.2,0.313742473866217
0.30000000000000004,0.30000000000000004,0.2,0.313742473866217
0.30000000000000004,0.4,0.2,0.313742473866217
0.30000000000000004,0.5,0.2,0.313742473866217
0.30000000000000004,0.6000000000000001,0.2,0.313742473866217
0.30000000000000004,0.7000000000000001,0.2,0.313742473866217
0.30000000000000004,0.8,0.2,0.313742473866217
0.30000000000000004,0.9,0.2,0.313742473866217
0.30000000000000004,1.0,0.2,0.313742473866217
0.30000000000000004,0.0,0.30000000000000004,0.32109781570158974
0.30000000000000004,0.1,0.30000000000000004,0.32109781570158974
0.30000000000000004,0.2,0.30000000000000004,0.32109781570158974
0.30000000000000004,0.30000000000000004,0.30000000000000004,0.32109781570158974
0.30000000000000004,0.4,0.30000000000000004,0.32109781570158974
0.30000000000000004,0.5,0.30000000000000004,0.32109781570158974
0.30000000000000004,0.6000000000000001,0.30000000000000004,0.32109781570158974
0.30000000000000004,0.7000000000000001,0.30000000000000004,0.32109781570158974
0.30000000000000004,0.8,0.30000000000000004,0.32109781570158974
0.30000000000000004,0.9,0.30000000000000004,0.32109781570158974
0.30000000000000004,1.0,0.30000000000000004,0.32109781570158974
0.30000000000000004,0.0,0.4,0.36492737177911083
0.30000000000000004,0.1,0.4,0.36492737177911083
0.30000000000000004,0.2,0.4,0.36492737177911083
0.30000000000000004,0.30000000000000004,0.4,0.36492737177911083
0.30000000000000004,0.4,0.4,0.36492737177911083
0.30000000000000004,0.5,0.4,0.36492737177911083
0.30000000000000004,0.6000000000000001,0.4,0.36492737177911083
0.30000000000000004,0.7000000000000001,0.4,0.36492737177911083
0.30000000000000004,0.8,0.4,0.36492737177911083
0.30000000000000004,0.9,0.4,0.36492737177911083
0.30000000000000004,1.0,0.4,0.36492737177911083
0.30000000000000004,0.0,0.5,0.41617647058823526
0.30000000000000004,0.1,0.5,0.41617647058823526
0.30000000000000004,0.2,0.5,0.41617647058823526
0.30000000000000004,0.30000000000000004,0.5,0.41617647058823526
0.30000000000000004,0.4,0.5,0.41617647058823526
0.30000000000000004,0.5,0.5,0.41617647058823526
0.30000000000000004,0.6000000000000001,0.5,0.41617647058823526
0.30000000000000004,0.7000000000000001,0.5,0.41617647058823526
0.30000000000000004,0.8,0.5,0.41617647058823526
0.30000000000000004,0.9,0.5,0.41617647058823526
0.30000000000000004,1.0,0.5,0.41617647058823526
0.30000000000000004,0.0,0.6000000000000001,0.4895849857783742
0.30000000000000004,0.1,0.6000000000000001,0.4895849857783742
0.30000000000000004,0.2,0.6000000000000001,0.4895849857783742
0.30000000000000004,0.30000000000000004,0.6000000000000001,0.4895849857783742
0.30000000000000004,0.4,0.6000000000000001,0.4895849857783742
0.30000000000000004,0.5,0.6000000000000001,0.4895849857783742
0.30000000000000004,0.6000000000000001,0.6000000000000001,0.4895849857783742
0.30000000000000004,0.7000000000000001,0.6000000000000001,0.4895849857783742
0.30000000000000004,0.8,0.6000000000000001,0.4895849857783742
0.30000000000000004,0.9,0.6000000000000001,0.4895849857783742
0.30000000000000004,1.0,0.6000000000000001,0.4895849857783742
0.30000000000000004,0.0,0.7000000000000001,0.5271547666824477
0.30000000000000004,0.1,0.7000000000000001,0.5271547666824477
0.30000000000000004,0.2,0.7000000000000001,0.5271547666824477
0.30000000000000004,0.30000000000000004,0.7000000000000001,0.5271547666824477
0.30000000000000004,0.4,0.7000000000000001,0.5271547666824477
0.30000000000000004,0.5,0.7000000000000001,0.5271547666824477
0.30000000000000004,0.6000000000000001,0.7000000000000001,0.5271547666824477
0.30000000000000004,0.7000000000000001,0.7000000000000001,0.5271547666824477
0.30000000000000004,0.8,0.7000000000000001,0.5271547666824477
0.30000000000000004,0.9,0.7000000000000001,0.5271547666824477
0.30000000000000004,1.0,0.7000000000000001,0.5271547666824477
0.30000000000000004,0.0,0.8,0.5404786055191212
0.30000000000000004,0.1,0.8,0.5404786055191212
0.30000000000000004,0.2,0.8,0.5404786055191212
0.30000000000000004,0.30000000000000004,0.8,0.5404786055191212
0.30000000000000004,0.4,0.8,0.5404786055191212
0.30000000000000004,0.5,0.8,0.5404786055191212
0.30000000000000004,0.6000000000000001,0.8,0.5404786055191212
0.30000000000000004,0.7000000000000001,0.8,0.5404786055191212
0.30000000000000004,0.8,0.8,0.5404786055191212
0.30000000000000004,0.9,0.8,0.5404786055191212
0.30000000000000004,1.0,0.8,0.5404786055191212
0.30000000000000004,0.0,0.9,0.5370035965327492
0.30000000000000004,0.1,0.9,0.5370035965327492
0.30000000000000004,0.2,0.9,0.5370035965327492
0.30000000000000004,0.30000000000000004,0.9,0.5370035965327492
0.30000000000000004,0.4,0.9,0.5370035965327492
0.30000000000000004,0.5,0.9,0.5370035965327492
0.30000000000000004,0.6000000000000001,0.9,0.5370035965327492
0.30000000000000004,0.7000000000000001,0.9,0.5370035965327492
0.30000000000000004,0.8,0.9,0.5370035965327492
0.30000000000000004,0.9,0.9,0.5370035965327492
0.30000000000000004,1.0,0.9,0.5370035965327492
0.30000000000000004,0.0,1.0,0.5358490566037736
0.30000000000000004,0.1,1.0,0.5358490566037736
0.30000000000000004,0.2,1.0,0.5358490566037736
0.30000000000000004,0.30000000000000004,1.0,0.5358490566037736
0.30000000000000004,0.4,1.0,0.5358490566037736
0.30000000000000004,0.5,1.0,0.5358490566037736
0.30000000000000004,0.6000000000000001,1.0,0.5358490566037736
0.30000000000000004,0.7000000000000001,1.0,0.5358490566037736
0.30000000000000004,0.8,1.0,0.5358490566037736
0.30000000000000004,0.9,1.0,0.5358490566037736
0.30000000000000004,1.0,1.0,0.5358490566037736
0.4,0.0,0.0,0.31020340538050617
0.4,0.1,0.0,0.31020340538050617
0.4,0.2,0.0,0.31020340538050617
0.4,0.30000000000000004,0.0,0.31020340538050617
0.4,0.4,0.0,0.31020340538050617
0.4,0.5,0.0,0.31020340538050617
0.4,0.6000000000000001,0.0,0.31020340538050617
0.4,0.7000000000000001,0.0,0.31020340538050617
0.4,0.8,0.0,0.31020340538050617
0.4,0.9,0.0,0.31020340538050617
0.4,1.0,0.0,0.31020340538050617
0.4,0.0,0.1,0.31029315637534594
0.4,0.1,0.1,0.31029315637534594
0.4,0.2,0.1,0.31029315637534594
0.4,0.30000000000000004,0.1,0.31029315637534594
0.4,0.4,0.1,0.31029315637534594
0.4,0.5,0.1,0.31029315637534594
0.4,0.6000000000000001,0.1,0.31029315637534594
0.4,0.7000000000000001,0.1,0.31029315637534594
0.4,0.8,0.1,0.31029315637534594
0.4,0.9,0.1,0.31029315637534594
0.4,1.0,0.1,0.31029315637534594
0.4,0.0,0.2,0.31265388569772573
0.4,0.1,0.2,0.31265388569772573
0.4,0.2,0.2,0.31265388569772573
0.4,0.30000000000000004,0.2,0.31265388569772573
0.4,0.4,0.2,0.31265388569772573
0.4,0.5,0.2,0.31265388569772573
0.4,0.6000000000000001,0.2,0.31265388569772573
0.4,0.7000000000000001,0.2,0.31265388569772573
0.4,0.8,0.2,0.31265388569772573
0.4,0.9,0.2,0.31265388569772573
0.4,1.0,0.2,0.31265388569772573
0.4,0.0,0.30000000000000004,0.32582582582582587
0.4,0.1,0.30000000000000004,0.32582582582582587
0.4,0.2,0.30000000000000004,0.32582582582582587
0.4,0.30000000000000004,0.30000000000000004,0.32582582582582587
0.4,0.4,0.30000000000000004,0.32582582582582587
0.4,0.5,0.30000000000000004,0.32582582582582587
0.4,0.6000000000000001,0.30000000000000004,0.32582582582582587
0.4,0.7000000000000001,0.30000000000000004,0.32582582582582587
0.4,0.8,0.30000000000000004,0.32582582582582587
0.4,0.9,0.30000000000000004,0.32582582582582587
0.4,1.0,0.30000000000000004,0.32582582582582587
0.4,0.0,0.4,0.36126211220725113
0.4,0.1,0.4,0.36126211220725113
0.4,0.2,0.4,0.36126211220725113
0.4,0.30000000000000004,0.4,0.36126211220725113
0.4,0.4,0.4,0.36126211220725113
0.4,0.5,0.4,0.36126211220725113
0.4,0.6000000000000001,0.4,0.36126211220725113
0.4,0.7000000000000001,0.4,0.36126211220725113
0.4,0.8,0.4,0.36126211220725113
0.4,0.9,0.4,0.36126211220725113
0.4,1.0,0.4,0.36126211220725113
0.4,0.0,0.5,0.39054054054054055
0.4,0.1,0.5,0.39054054054054055
0.4,0.2,0.5,0.39054054054054055
0.4,0.30000000000000004,0.5,0.39054054054054055
0.4,0.4,0.5,0.39054054054054055
0.4,0.5,0.5,0.39054054054054055
0.4,0.6000000000000001,0.5,0.39054054054054055
0.4,0.7000000000000001,0.5,0.39054054054054055
0.4,0.8,0.5,0.39054054054054055
0.4,0.9,0.5,0.39054054054054055
0.4,1.0,0.5,0.39054054054054055
0.4,0.0,0.6000000000000001,0.4643051995893609
0.4,0.1,0.6000000000000001,0.4643051995893609
0.4,0.2,0.6000000000000001,0.4643051995893609
0.4,0.30000000000000004,0.6000000000000001,0.4643051995893609
0.4,0.4,0.6000000000000001,0.4643051995893609
0.4,0.5,0.6000000000000001,0.4643051995893609
0.4,0.6000000000000001,0.6000000000000001,0.4643051995893609
0.4,0.7000000000000001,0.6000000000000001,0.4643051995893609
0.4,0.8,0.6000000000000001,0.4643051995893609
0.4,0.9,0.6000000000000001,0.4643051995893609
0.4,1.0,0.6000000000000001,0.4643051995893609
0.4,0.0,0.7000000000000001,0.5014242856486759
0.4,0.1,0.7000000000000001,0.5014242856486759
0.4,0.2,0.7000000000000001,0.5014242856486759
